Wing_Length,Beak_Length,Tail_Length,Body_Weight,Label
10.521478009632572,1.965474540011836,7.5887900338089,21.429219581273237,0.0
11.280155791605292,2.1767319874973343,8.560515333662236,15.900117442845044,0.0
11.539361229040212,2.130464575682684,8.000103532459098,22.318148129911794,0.0
13.057122226218915,1.68472156860315,7.995349839430693,19.327490522637856,0.0
12.343618289568461,2.2953080699451793,7.836052641743541,20.85097986648046,0.0
10.236959844637266,2.2760182708294905,8.07759534192949,22.394493847290455,0.0
12.324083969394795,1.874887459698094,8.412549132333817,17.256652605539067,0.0
11.614917719583683,2.0791607066874818,7.5664348921445495,18.581117995144908,0.0
11.323077999694041,2.098806037256548,7.670941755462372,19.42290260824859,0.0
12.611676288840869,2.0521347531647813,7.848136985611668,18.432492957751144,0.0
13.03099952249595,1.8899389692309159,7.327064538263393,23.469873151673617,0.0
12.931280119116199,1.8656753264123898,7.590371070139251,18.286455812346414,0.0
11.160782476777362,1.994889185801711,7.761889563227671,18.88890644102627,0.0
11.690787624148786,2.234545803851873,8.437194590356365,20.408778063205954,0.0
12.331263431403563,2.1087200309188865,8.131280664500963,17.595700947847824,0.0
12.97554512712236,1.925877133582779,8.096794955683773,19.208638576487473,0.0
11.52082576215471,2.154339742129669,8.425448981083987,20.63490652250035,0.0
11.814341023336183,1.4302914758739849,7.931314105800301,19.334279191234977,0.0
10.893665025993972,2.2297531400744206,8.195232424964445,19.8132262822001,0.0
10.80379337591933,1.65205724424438,7.948389123533752,18.94133577510326,0.0
12.812525822394198,1.9275118117193735,8.132681174699814,16.971059381638465,0.0
13.356240028570824,1.7760660210747712,7.708620671194209,20.643186422678475,0.0
11.927989878419666,1.7410637048558188,6.780591420861786,23.509866143294484,0.0
13.003532897892024,2.232165357475704,7.932860418906848,20.036803261566877,0.0
12.361636025047634,1.9064597597376216,8.71137406804997,20.4505282344951,0.0
11.354880245394876,2.069300776346143,8.463107701120796,21.38544551023372,0.0
12.361395605508413,1.9906158842241632,8.482698742295586,17.461339006906602,0.0
13.53803656646597,2.095408165444624,8.61806536090311,23.40502931625921,0.0
11.964173960890049,2.015364378212051,8.044328795480718,20.404657592845606,0.0
13.564643655814006,1.7434015551622861,8.098657853702798,23.263713798178216,0.0
9.380254895910255,2.199253363889428,7.691174052282825,18.53393400895202,0.0
12.821902504375224,1.9012486833677376,7.841963571986475,23.636123845115648,0.0
12.08704706823817,1.6886836202680497,8.307885574885571,21.550310988069565,0.0
11.700992649534133,1.9143769678068174,8.601942218584409,21.10608017170472,0.0
12.091760776535502,2.3001519581268624,7.9302768621595,20.468048908706297,0.0
10.012431085399108,2.1700443484226986,7.774905367574294,19.502942763851102,0.0
11.780328112162488,1.930269573118428,8.000263979428299,22.401063316947745,0.0
12.357112571511747,1.9301484591363143,8.300603374464558,20.280719739696092,0.0
13.477894044741516,1.9356729897565235,7.278072591933229,16.065860592825697,0.0
11.481729781726353,2.415349596712168,6.851909523431381,17.765627076585996,0.0
11.191506397106812,2.076387090446311,7.724731575254208,19.628308495614505,0.0
11.498242956415464,2.086008329438214,7.389643787042921,20.61999796633111,0.0
12.915402117702074,2.2060566908063683,7.7459299011763445,19.886823022200208,0.0
12.328751109659684,2.0477578318053027,7.926109840591264,22.437941579587328,0.0
11.470239796232962,1.9481915708358595,7.7733757954884934,16.09779627192275,0.0
12.513267433113356,1.9607300301830044,8.726233767235373,20.28717587301032,0.0
12.09707754934804,1.9856797481171873,8.16337238230116,16.36404154922569,0.0
12.968644990532889,1.9925555526980316,8.150237179805414,21.519424590968338,0.0
11.297946906122647,2.145525908727396,8.3111035720217,19.811082571115996,0.0
11.672337853402231,2.0103891771614597,7.430583441109615,20.839219944048235,0.0
11.607891846867842,2.1465280154431157,8.519555893710134,18.272234078820468,0.0
10.536485051867881,1.9838566839782836,7.96211785673227,22.5589298633155,0.0
12.296120277064576,2.015727038063218,8.335240308620607,22.083449328117702,0.0
12.26105527217989,1.6003598630935785,7.464071383479922,21.167088606023775,0.0
12.00511345664246,2.1832655349404964,7.2231206169919675,19.740965506273117,0.0
11.765412866624853,2.0692976951795985,8.408944829012514,21.159714570590264,0.0
10.584629257949587,2.1996020219719306,8.188204763048759,18.5862148640253,0.0
11.57935467723464,1.420748924361262,7.548974222821244,21.711111318041425,0.0
11.657285483473231,2.4176749409561458,7.565168459362653,23.29896178864784,0.0
11.19772273077838,1.9720820743689653,8.562717392207384,22.141221119958374,0.0
11.83871428833399,2.2216365633475035,7.405294053566336,18.540795060385182,0.0
12.40405085681454,1.7920188145748939,8.821336476627982,20.722834634546206,0.0
13.88618590121053,2.122554781012514,7.549689632676065,17.413716912482705,0.0
12.174577812831838,1.7893168873652687,8.31919596280419,21.14478062235135,0.0
12.257550390722765,1.875246207860839,7.835690762125508,20.901206825725076,0.0
11.925554084233832,2.382806270773357,8.301593715541172,16.26036732093567,0.0
10.081228784700958,1.9618635198473307,7.727942998942904,17.676432312175272,0.0
11.973486124550783,2.0434865746359447,7.918603546963853,19.433722206512467,0.0
12.060230209941027,2.174013546137751,8.02045958769786,19.398280505718347,0.0
14.463242112485286,2.099136377594521,7.498906272109264,17.581046129162388,0.0
11.807639035218877,2.0300837810287153,8.370412172710063,20.777957458704368,0.0
12.301547342333613,2.0729922004932453,7.743393216764208,20.502947217881022,0.0
11.965288230294757,2.480683117047655,7.885700042329991,19.611461736042962,0.0
10.831321962380468,1.988476240593283,7.502825312695744,18.488416999683274,0.0
13.142822814515021,2.0402198093429935,6.718833170602345,22.097414252833126,0.0
12.751933032686773,2.2101308792015226,7.904486118699915,23.31081422617659,0.0
12.791031947043047,2.221105186591597,9.206307710806458,19.032877032306924,0.0
11.09061254520526,2.237406061112076,8.392302143949012,18.77566616569036,0.0
13.402794310936098,2.127746044405837,7.990369810132803,20.982415330823994,0.0
10.59814893720772,1.7713990174539034,7.8685545853958665,19.283941240506028,0.0
12.58685709380027,2.3266863064602195,8.011232946406023,19.72120559867353,0.0
14.190455625809978,1.7707309213962623,8.273559557587605,21.47930630344934,0.0
11.00946367486931,2.060527093047807,7.409593592345578,16.181287824985414,0.0
11.433702270397228,1.8491448299961284,8.557160847334437,22.63660464970534,0.0
12.099651365087642,1.9871723306814015,8.357690657720623,20.145361048658682,0.0
11.4965243458838,2.065752482060696,8.359092862853966,19.177013710875638,0.0
10.449336568933868,2.0642714430900546,8.219237869404864,19.8215316915571,0.0
12.068562974806028,2.084384150847057,8.009808328846995,19.924858710041036,0.0
10.937696286273894,2.3227422538117293,8.33643061798341,16.53759739311015,0.0
12.47359243063518,2.090706860302796,8.295907066870688,22.989876454906472,0.0
11.080575765766197,1.9511686729418702,7.822979644529488,20.082651264541237,0.0
13.54993440501754,2.1928174336576713,7.71319911355155,20.88600426089475,0.0
11.216746707663763,2.237894097784928,8.050928147630993,21.903099541148087,0.0
11.677938483794325,1.7544784369726014,8.774510075747594,17.957675084879398,0.0
12.81351721736967,2.1194800139699717,7.380446462173049,20.946943798070457,0.0
10.769135683566045,2.1402345484621796,7.26623736712378,19.464717818202413,0.0
12.227459934604129,1.9404872993280016,8.082380420618259,21.693541550432986,0.0
13.307142754282427,2.275141362662324,8.025443850928008,15.74554515929701,0.0
10.392516765438772,1.9699888825934946,8.086670832185204,19.80181139951746,0.0
12.184633858532305,2.0251152906943086,8.12197659895425,18.794358688432077,0.0
12.259882794248423,1.9653856351432262,7.888398872682598,20.864525901268312,0.0
12.78182287177731,2.0031158095162933,8.744931719301041,20.940088374736405,0.0
10.763049289121918,1.7807449826209596,7.199548010761742,18.584748210355947,0.0
10.679543386915723,1.711989823481141,7.585751487609877,18.57565227164791,0.0
12.521941565616897,2.3189010126449947,7.948372619925476,19.77866926288534,0.0
12.296984673233187,1.8306077303363344,7.178405594422916,18.206715545369583,0.0
12.250492850345877,1.8017215301087386,7.912072797783964,21.683967390904254,0.0
12.346448209496975,1.569321977279257,8.83073508286401,19.261585599105107,0.0
11.31997527842151,1.8722076504620995,8.01044324414798,14.186023561356716,0.0
12.232253697161003,1.7353820413185004,8.115350452859342,19.250355886756388,0.0
12.29307247329868,2.328403032027274,7.3699176174137095,17.922912358312054,0.0
11.285648581973632,2.201963417868527,7.691819295980261,16.73744836907811,0.0
13.865774511144757,1.8623699309644552,7.812401809838032,17.525146723554855,0.0
12.473832920911788,2.4504871610688617,7.841142451621883,20.21881694366594,0.0
10.808696502797352,2.196353097398319,8.640821897501885,22.657281656496462,0.0
12.65655360863383,1.9350337232982755,8.278845530362561,20.62636894772996,0.0
11.025318329772679,1.5001188570252855,7.444271021531484,18.78699322356852,0.0
12.787084603742452,2.4581885145181483,8.123252389216002,20.911808390341406,0.0
13.158595579007404,1.7220855066472809,8.249110874248393,19.081819379562017,0.0
11.179317681648289,1.6709202506086216,8.570074519260633,18.610799261673712,0.0
12.963376129244322,2.204514086401928,8.790270343284186,17.69127466353403,0.0
12.412780926936499,2.4879504812678546,7.492452904086066,16.49634238649656,0.0
12.82206015999449,2.276854563702104,7.594571244394831,19.22015258688111,0.0
13.896792982653947,2.112781824010472,7.371211070542692,20.316106979840264,0.0
11.75461188399713,2.1189508683330573,7.8829900704465095,19.806752659970222,0.0
11.24626383564251,2.1706831117560617,8.233179187223167,19.168066144105282,0.0
11.110485570374477,2.151785717957353,8.49366725829455,18.10850787860644,0.0
11.184189715034561,2.056238284793875,7.962024488178739,21.216492383369935,0.0
11.922898290585897,2.020840220790375,7.840076238372578,17.36573616010683,0.0
12.341151974816643,1.9874813744200954,8.07587899612437,21.55205582768695,0.0
12.27669079933002,1.8492070822266649,7.582428549184988,17.99556596214655,0.0
12.827183249036024,1.9438649846266451,9.044769360847386,18.49512952529393,0.0
12.013001891877908,1.661408637160923,7.19616948644097,17.066429618768645,0.0
13.453534077157316,1.98033207464105,8.092370289447862,18.997195706228727,0.0
11.735343166762044,1.8022817785698164,9.011803109614819,21.95062491695596,0.0
14.720169166589619,1.7792821365568459,8.003399922279998,21.03125617688791,0.0
12.625667347765006,2.035978830230696,7.904980482499253,21.95684422405607,0.0
11.142842443583717,2.27840045726892,7.8212772885947865,21.04428509186787,0.0
10.929107501938887,2.183663321200463,7.909804159118796,17.79266034293926,0.0
12.482472415243185,1.6858998792753646,8.686424237338265,19.338421551344886,0.0
11.77653721467415,1.8020743726859325,6.894069044335247,18.439601741765074,0.0
12.714000494092092,2.1881542375976433,8.766716850648162,22.66114980807808,0.0
12.473237624573544,1.8035025212923381,7.288021423774928,17.606422707147377,0.0
11.927171087343128,1.9550733700005951,7.866673835382793,21.78739537877822,0.0
11.153206281931595,2.1100104198049103,7.785377789850669,21.78590774021754,0.0
10.485152775314136,1.806331109027273,8.29427663488536,23.659240403432175,0.0
11.553485047932979,2.021075101229192,7.200937824058126,19.180626814741004,0.0
12.856398794323471,1.733194901016359,8.231086333040972,21.424644319160326,0.0
12.214093744130205,1.8797264712097572,9.012154811643427,24.563303673077684,0.0
10.754261221288012,2.0639563868285076,7.318412997703595,18.764716646132605,0.0
12.173180925851183,1.6814012532936662,8.094853083805198,16.92991950493528,0.0
12.385317379728837,2.08809494759208,7.669008911101695,16.239979932184472,0.0
11.116142563798867,1.9960724402146637,8.212943603096518,21.425424057722662,0.0
12.153725105945528,2.1104979908834296,8.009573888707877,16.23369958388283,0.0
12.058208718446,2.0447828268129324,7.679256545477845,19.255361894124153,0.0
10.857029702169378,2.2728280859947687,8.243936142435537,20.87462637407792,0.0
12.357787360348283,2.0250449005295814,8.902174054893372,20.37035107365983,0.0
12.560784526368234,1.9141188917749494,7.90454810413635,20.850889728368344,0.0
13.083051243175277,2.024459500606457,8.35987897107409,20.44457971160171,0.0
13.053802052034904,2.1086596058072775,7.353363521064418,22.557731626626786,0.0
10.622330632042909,2.009772014065141,7.521781811590996,18.095367238522407,0.0
11.062174960084878,2.0081183382407763,8.236203138940189,18.646009723082937,0.0
12.51503526720866,1.8596016624386489,8.742058014267982,18.454681109458352,0.0
12.513785950912208,1.8674198164898104,8.17780667439283,21.66038362372522,0.0
12.515047686306048,1.7194789456400612,7.843470984738423,21.800797176790127,0.0
15.85273149065472,2.349915348637388,7.999645702711677,20.902450638637017,0.0
12.570890510693166,1.751227352921743,7.374796133015141,22.366987333779857,0.0
13.135565640180598,1.8614189604408184,8.302257663177683,17.643918265247237,0.0
12.954001763493203,1.8563185468861605,8.441166531161704,23.334448223102275,0.0
12.651391251305798,2.1789848753888883,7.77395483358346,23.046477243424516,0.0
11.684730755359654,1.9410100643415944,7.764978926120249,21.471243994491495,0.0
12.758969220493267,2.249548414534747,8.132939114826025,23.56359781754212,0.0
11.227174785462427,1.8653018751512263,7.781640131979702,16.686753584644453,0.0
11.763181393259991,2.0557988324447605,7.966933692687089,18.951103727474695,0.0
11.514636452170896,1.8329305893480485,9.049860894583258,18.529393078636094,0.0
12.081874139386322,2.429029825554678,7.8764871496270015,21.442958647514686,0.0
14.314658566673508,1.7624803161940974,7.820829923989389,17.89971852079571,0.0
10.132734807408251,2.0619641420454053,7.6762290971824205,21.51499029867497,0.0
12.686260190374513,2.1267553761864195,8.372095985749969,22.741072287993426,0.0
10.387284128810348,2.0827598194903,7.909387913390948,21.390405800167997,0.0
11.528068134210567,1.9629424682244583,7.675313480839287,20.567502047323003,0.0
13.088950596967367,1.9740358600533148,8.660652016136506,18.0242533181985,0.0
12.064280019095463,2.008762294395822,8.709801502256818,18.30629806774927,0.0
10.922255222070694,1.9705995996743022,7.6997882171306475,22.499237810593332,0.0
11.284696290740031,2.192775823358982,7.066730024319692,21.558698007810666,0.0
12.679597748934675,2.4421046003182703,8.503756844918462,19.921960961244913,0.0
11.269633368282863,1.8885016429984334,7.657685087119998,19.164180908468218,0.0
12.216458589581976,1.7260394040841844,8.395312799581385,15.948384253777245,0.0
12.045571839903813,1.982343590329749,7.014948091144082,17.858295162631123,0.0
11.348399652394184,2.515941867530864,8.446298669149655,23.822838174279447,0.0
14.143944089325325,1.8392650864060538,7.39441403535961,17.439088857995067,0.0
12.633919022318011,2.3278233610888135,8.365382059533262,20.37895964244216,0.0
9.974857413342393,2.3355401628152883,8.007136533918217,22.014887946390395,0.0
12.186454314769428,1.8892823516584012,7.523030290301677,17.490154663995416,0.0
11.338213535231612,2.113796615837055,7.7964818435366094,20.369420949562166,0.0
12.852433334796224,2.3256793246257077,8.343159228478351,21.87583107502131,0.0
11.207479261567299,1.9241744518025026,8.052947226557617,20.024998643814502,0.0
11.8852635585331,1.9592839279795276,8.292206490236243,25.736806111333536,0.0
12.504987278980456,1.8836638172102713,8.988220292257743,16.66280148224361,0.0
12.865755194170122,1.7970486538614265,7.217879194144475,22.11745705976776,0.0
10.799703592944224,1.8701444909867986,8.808606287484311,19.654396525207073,0.0
11.665498764159052,1.7552119466475486,8.052177968761606,21.54384030967335,0.0
11.525054688839043,2.006816693651845,7.550607975838436,20.88261430339849,0.0
11.346670767426287,1.8460053537882717,7.334843187130505,18.533687605780006,0.0
13.765454240281096,2.0467571823581494,7.9054398046114835,20.45799278491868,0.0
12.404981710960955,1.6888208707592745,8.46082505596223,16.284197097203425,0.0
10.739116045664955,2.0661760464428913,7.936225439811233,21.206495001142788,0.0
12.917861947054776,2.166705792321785,8.755577465123674,20.59631693198105,0.0
14.122156197012632,1.6012528714857088,7.274412154974221,21.277320337286206,0.0
13.032465260551147,2.0748113139695143,7.993955526076973,22.1162366501743,0.0
10.480630034045987,2.2455337984946584,7.37380327779344,20.735239680419422,0.0
11.51576592713375,1.758071796261759,8.181815941312484,20.296178839596553,0.0
13.266911149186623,2.3345144773675406,8.44344369504865,18.237863326677417,0.0
11.29233053438122,2.0838038018732092,7.789619103159473,18.5755584727019,0.0
12.443819428146229,1.8589976288483183,6.697893071686433,22.373469240354662,0.0
12.774634053429336,1.9888461844684588,8.099474073398246,22.872670811411957,0.0
11.073069528421916,2.1116653825043445,8.218369275866754,19.523779127375892,0.0
11.9404746439382,2.0152010782824825,8.202147377480848,20.092005494506548,0.0
8.758732659930928,2.107751198489274,8.617891095911077,18.190771250012467,0.0
10.97561235866571,1.8158652813841267,7.4644731601754755,22.34551369053489,0.0
11.74743184860684,2.0338721648072156,8.340108052725224,21.330833647383557,0.0
10.752216818035151,1.7172571006190038,8.596253756238987,23.882434872927497,0.0
13.632411303931635,1.97775478773026,7.110706207996742,18.243353845640524,0.0
10.569858622039368,1.819218471707042,8.159825912959489,19.243984201963567,0.0
11.559955513303017,1.8528940114820467,7.747910084496164,20.462891845051146,0.0
12.130740577286092,2.2472186350420875,7.959238663449177,21.29297907545154,0.0
13.441273289066116,2.2182620241188538,8.173838241769168,19.568664724904735,0.0
10.564137848820561,2.1218276241814356,7.756385717943224,18.2540778190926,0.0
13.16316375215496,1.7815374470654841,7.662145960419194,21.762815057847142,0.0
12.010233061019587,1.9367183100610397,8.017076208744012,21.442270725091163,0.0
11.018491348952049,2.242619539995837,7.456377030568599,18.16745179887255,0.0
12.462103474263271,2.028343382727981,7.4570874355574075,22.710885602210993,0.0
12.199059695573471,2.4638659079963388,8.339686641478252,22.34039741839321,0.0
11.399783122841205,2.0786635678788743,7.425602982420672,20.268592994495584,0.0
12.06980208499002,2.0384098232980064,8.333156250454605,20.159195724752074,0.0
11.61468640313824,1.9381767071594997,8.231295646426975,21.108115542231815,0.0
12.113517345251248,2.0267081809564567,7.137096635604702,18.276593859487484,0.0
12.662130674521046,1.9695060327238911,7.661217673832173,20.060062958328164,0.0
13.586016816145353,2.141621735337718,8.597054701523685,15.69523291078164,0.0
10.76218450117315,2.191340463358917,7.509417234430159,21.752911291005873,0.0
14.133033374656266,1.84280210789841,7.767797868845306,16.87701355511628,0.0
10.047912200477498,1.7337534092884443,8.231030446625947,23.006839656858,0.0
11.848214904964417,1.6327589253793406,8.391695254641299,19.3397598120671,0.0
12.588317206484577,2.101598265382509,7.874230556977752,19.576666036137645,0.0
12.280991867735032,1.7793266787652253,7.701244902654179,18.744532187830988,0.0
11.377300480179406,1.5694218814095033,8.711184930849253,19.423922252155847,0.0
11.791877749642724,2.077715720906193,8.86944983189879,22.837062690296072,0.0
11.506999065341168,2.498599903486558,8.489429025390898,15.02438268692984,0.0
11.410635243055788,1.9987858176920212,8.042659071282513,22.553930772176376,0.0
12.849602097021025,2.1676981548903282,7.5958671391795365,20.676046962203415,0.0
12.357015485965047,2.016365871709513,7.584777796721717,17.585956704285568,0.0
11.307090404739347,1.9802220693617714,8.261257052632878,17.849375213901524,0.0
12.899599875433251,2.1838152965975537,8.209199110444342,23.352786054416406,0.0
12.30729952087661,1.9419450911622698,8.700799296473214,18.108986240114536,0.0
12.81286211883896,2.0534784628143807,8.32522504626807,17.69329897880808,0.0
12.629628841923612,2.0643395612392026,7.248459849120091,22.274629084729458,0.0
11.171004989077927,1.8663819092713902,8.52597380886146,20.67710575257183,0.0
11.43981895980303,2.1984084699073048,7.500969686342794,18.124148846927202,0.0
12.747293605123263,1.9650080486609183,7.808014364023824,20.433249950809238,0.0
12.610370265433465,1.8488509681014311,8.125100103125847,17.948494632719445,0.0
11.979098406035853,2.1073019687140806,8.997833744891983,22.20164279684521,0.0
12.117327383308782,1.8203064036417924,9.55495927800268,22.12274192974627,0.0
13.277664895788424,2.005636231473826,8.303361529568091,21.064012397643886,0.0
11.40842861116417,1.9981762006711592,7.908401690639806,20.723322122494032,0.0
12.547097381170039,2.2171791131663157,8.267252824240275,23.522376249734748,0.0
11.797807347566106,2.0949396465759906,8.443827712936917,19.99937265477645,0.0
11.78231879677278,1.9949946082509713,7.839666187221404,17.636251749158397,0.0
13.09877685198719,2.1635532598400573,8.897605677956161,20.898947825664614,0.0
12.82541634898803,2.2780415098034625,8.115035379595701,24.17209409907423,0.0
12.813509636000639,2.1115620612703725,8.248871544545697,17.970481013628294,0.0
13.30547880715433,2.0020705239686762,8.332962126027232,19.277074466612028,0.0
12.021003841632758,1.737632753529968,8.210793305307227,20.832892076202906,0.0
12.681952971294963,1.7869772673849256,8.419470250234806,19.89219030198852,0.0
11.689733243406543,1.9389550591290665,7.691373406726538,18.03539283924537,0.0
12.324166352488442,1.8780975595681433,7.7208491230269845,22.24371571246094,0.0
11.869856945632316,1.9626057394029108,7.449922883514152,24.640081444034518,0.0
12.096995964992718,2.0113299849794215,8.219750615310113,20.392262918047816,0.0
12.595157025436913,2.105938550871346,8.389468251756057,18.191863420527998,0.0
11.181779316766528,1.9859002443881817,8.228886433075942,16.90207894989305,0.0
14.09238727568546,2.0973003287652405,8.837246216673769,20.51595196244236,0.0
10.993982618500297,2.012894882962024,7.997201990585476,22.207754686632516,0.0
10.785811387212268,1.6049066867292257,8.334370827796256,20.950335492990764,0.0
13.158110873500068,1.8121329212362491,7.454149561930343,19.995192318162292,0.0
12.791662693962936,1.9711824888556768,7.806450148762799,18.821456696421386,0.0
12.624119817052154,1.7580610514317785,8.347768878782889,17.81567273456382,0.0
12.62834550926428,2.119985745999241,8.424551055371571,21.669502652649765,0.0
11.987753227153085,2.3061501664687394,7.853016526167909,21.82754324277117,0.0
11.10274562851417,2.2437523703394633,7.964200374070966,16.908540426618533,0.0
12.075804558193726,1.9573114258139583,7.241063126659595,23.179677956361367,0.0
11.322838288487889,2.2981452273699903,7.821485399596695,21.148142441788004,0.0
12.97511973341775,2.0297334914404224,8.445191581759893,22.799189290291586,0.0
11.852942618497861,1.932582805776392,8.287602508053283,17.31574450302977,0.0
11.174502803207488,1.877319467291812,8.250332860690605,17.268351689169123,0.0
11.678614158347006,1.9395060627023744,8.02488684359048,19.702061380465405,0.0
12.412931454275624,1.9223646362917544,8.003531579314089,21.00556885379039,0.0
11.436275447196024,2.0340832444750974,7.669839430263276,23.592721645853928,0.0
11.177779604433569,2.032114796209973,8.349414210101267,21.412157827630264,0.0
12.243687211491912,2.000609204030683,8.210486472194695,19.514637446375932,0.0
12.244966571108723,2.08738763394927,8.2460094239964,17.947261584668215,0.0
11.49305682462887,2.2381292549572684,7.736982578666209,22.4600011454383,0.0
11.528961694381676,2.189910827088265,6.923328540064378,18.07058914849857,0.0
12.232049937357637,1.7030204063100194,8.548576355876849,23.256937109544644,0.0
10.551915658502676,1.489215773019609,7.760581271995798,19.43123070078698,0.0
10.592536225623444,2.186863982247855,7.568612117978439,23.1811641452357,0.0
11.281555778747563,1.7266242603169157,8.346739455956996,21.357862580118557,0.0
11.786552848288153,1.9550469196214633,7.803993680040435,19.726009021115082,0.0
12.310907565598004,1.765977394788128,8.529968192023311,18.96120725634775,0.0
13.475356216949551,1.639603912483996,8.308502974788349,19.31818424530784,0.0
12.85765962320202,2.108292545640958,8.341784661600238,20.856633384750474,0.0
11.840061470036574,2.1518310320605294,7.317022144399733,20.154312992435433,0.0
11.98098379209731,1.884697919854656,8.6059719926932,18.81237718386259,0.0
10.997470635362191,1.4817915415710181,8.130625265616928,19.668737179364737,0.0
11.98148686400761,1.8907511103495034,7.815361430376899,20.157154059438298,0.0
11.711341361079862,2.0783608010805095,8.071694233671126,15.742531811170377,0.0
12.322718560338089,1.7042176862451743,7.1118823835508405,20.916336229577396,0.0
11.172769056447677,2.036671983955831,8.204326405740336,18.040557550566387,0.0
12.519346514241173,1.996938030165401,7.485314245908964,17.69333519358851,0.0
13.532738913002579,2.115858299920218,7.323664857078233,16.62531130577858,0.0
11.891239851543142,2.0239160736828308,7.238820406891055,16.41221500426422,0.0
12.401711722098941,1.805386211823689,8.556344187494963,17.28910499377542,0.0
12.690143991711112,2.2393143003328984,7.685368303153606,18.581958084739018,0.0
11.598779528114164,1.968294085394606,8.766863854958249,23.906518275053138,0.0
12.224092481810416,1.9945390920980137,7.732099268473851,18.94824064820959,0.0
12.012592400781795,1.8133464081853607,7.146321021203526,20.355500212536064,0.0
12.097676098548831,1.911343549761698,7.4417377800256705,20.800962773012657,0.0
11.226990216144534,1.8230394571946198,8.61790581000347,20.2621303724317,0.0
12.024510174258943,1.9654107880153153,7.922050911031667,19.845113078548014,0.0
12.49799829124545,2.342341696028469,7.725856351754699,17.60941247280151,0.0
13.451143607795041,1.7256197714137287,8.080009112926394,22.901855096558425,0.0
12.959270826085207,1.6772877204246517,8.250891368083773,23.61439328727577,0.0
14.153182457511557,2.294234065498722,8.55869940795123,16.634682611754627,0.0
11.23265243711195,1.9581352645696268,8.724249614946464,17.95194281822724,0.0
12.872320636720678,1.8661854522680166,7.820115677105457,19.440379315245988,0.0
12.183342005738352,2.207980937479215,7.336976156958981,18.070924410179618,0.0
14.189802933217672,1.878876892052627,7.7932674194383615,21.01193110691173,0.0
